Transaction ID,Investor ID,Investor Name,Investor Type,City,State,Risk Profile,Scheme Code,Scheme Name,AMC Code,Transaction Type,Transaction Date,Amount (INR),Units,NAV at Transaction
TXN0000549,INVAZYTJ,Investor_0021,Individual,Delhi,Delhi,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,24-Oct-2022,9927.5,44.9095,221.0558
TXN0000550,INVJ2QP8,Investor_0043,Individual,Lucknow,Uttar Pradesh,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,27-May-2022,53489.01,583.3972,91.6854
TXN0000551,INVAZYTJ,Investor_0021,Individual,Delhi,Delhi,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,20-Aug-2023,4813.48,11.2637,427.3457
TXN0000552,INVUY0BV,Investor_0182,Corporate,Pune,Maharashtra,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,30-Jun-2024,47712.48,155.4287,306.9735
TXN0000553,INVBNP84,Investor_0200,Individual,Lucknow,Uttar Pradesh,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-Out,12-Jan-2023,98279.78,1078.3694,91.1374
TXN0000554,INVMDD4V,Investor_0006,Corporate,Kolkata,West Bengal,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Lumpsum,13-Jun-2022,10880.87,29.4216,369.8262
TXN0000555,INVZW9XA,Investor_0054,Individual,Ahmedabad,Gujarat,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,27-Aug-2024,919.11,3.2623,281.7405
TXN0000556,INVX63CF,Investor_0141,HUF,Jaipur,Rajasthan,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,20-Jun-2022,50239.83,264.8043,189.7244
TXN0000557,INVLC58D,Investor_0027,Individual,Pune,Maharashtra,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,09-Mar-2024,1833.72,7.9773,229.8664
TXN0000558,INVKPUXQ,Investor_0080,Corporate,Bengaluru,Karnataka,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,16-Sep-2022,9886.32,49.5436,199.5477
TXN0000559,INVCIYHE,Investor_0034,Individual,Jaipur,Rajasthan,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,01-Jan-2024,453.52,3.0264,149.8569
TXN0000560,INVAIR4C,Investor_0084,HUF,Lucknow,Uttar Pradesh,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,04-Oct-2022,10097.09,99.7787,101.1948
TXN0000561,INVXPJ4H,Investor_0179,HUF,Kolkata,West Bengal,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,09-Jun-2024,,532.6017,192.6786
TXN0000562,INVP49KW,Investor_0135,Corporate,Chennai,Tamil Nadu,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,11-Apr-2023,24908.26,187.9259,132.543
TXN0000563,INV5JSG6,Investor_0023,HUF,Hyderabad,Telangana,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,15-Nov-2022,24561.02,304.6324,80.6251
TXN0000564,INVKEP7Y,Investor_0078,Corporate,Pune,Maharashtra,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,18-Aug-2024,1937.55,10.6398,182.1038
TXN0000565,INVXFGCA,Investor_0137,Individual,Chennai,Tamil Nadu,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,31-May-2024,95992.21,500.8578,191.6556
TXN0000566,INVTZ0YN,Investor_0075,Corporate,Ahmedabad,Gujarat,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,22-Jan-2023,504.82,1.9738,255.7592
TXN0000567,INV18HAF,Investor_0106,Corporate,Kolkata,West Bengal,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,09-Mar-2024,47498.96,339.148,140.0538
TXN0000568,INVNAM14,Investor_0097,Corporate,Delhi,Delhi,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,06-May-2023,984.45,4.9639,198.3221
TXN0000569,INVUK9E1,Investor_0133,Individual,Kolkata,West Bengal,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Redemption,25-Dec-2024,10296.91,35.8825,286.962
TXN0000570,INV2IAGL,Investor_0069,Individual,Mumbai,Maharashtra,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,17-Aug-2023,936.48,3.1289,299.303
TXN0000571,INVRTJ5P,Investor_0029,Corporate,Lucknow,Uttar Pradesh,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,04-Oct-2024,95442.68,1179.3822,80.926
TXN0000572,INVPVS7H,Investor_0049,Corporate,Bengaluru,Karnataka,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,31-Dec-2024,1819.85,19.6506,92.6104
TXN0000573,INVMDD4V,Investor_0006,Corporate,Kolkata,West Bengal,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,16-Jun-2024,9538.39,34.135,279.4317
TXN0000574,INVK0GET,Investor_0187,Corporate,Lucknow,Uttar Pradesh,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,07-Oct-2024,930.14,6.8439,135.9075
TXN0000575,INVEDTJV,Investor_0056,Corporate,Pune,Maharashtra,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,17-Oct-2024,10571.45,150.4227,70.2783
TXN0000576,INV6VZ41,Investor_0096,Corporate,Delhi,Delhi,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,27-Oct-2022,22901.12,241.1439,94.9687
TXN0000577,INVH75LX,Investor_0015,HUF,Mumbai,Maharashtra,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,07-Jan-2023,1008.64,3.0289,333.001
TXN0000578,INVZIOYK,Investor_0050,Individual,Kolkata,West Bengal,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,25-May-2023,462.2,2.421,190.9138
TXN0000579,INVHHPBM,Investor_0099,HUF,Hyderabad,Telangana,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,12-Jul-2022,469.92,5.0192,93.6247
TXN0000580,INVV2ISQ,Investor_0134,Individual,Mumbai,Maharashtra,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,02-Oct-2023,51814.42,269.4902,192.2683
TXN0000581,INV31YIH,Investor_0083,Individual,Chennai,Tamil Nadu,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,04-Sep-2023,950.66,2.8406,334.674
TXN0000582,INVL1CQ9,Investor_0051,Individual,Jaipur,Rajasthan,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,29-Apr-2023,5473.27,107.6712,50.8332
TXN0000583,INVQLGZU,Investor_0163,HUF,Bengaluru,Karnataka,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,20-Jul-2023,466.74,2.3274,200.5435
TXN0000584,INV83TQL,Investor_0150,HUF,Delhi,Delhi,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,28-Mar-2022,4508.93,26.4595,170.4089
TXN0000585,INVY4LYK,Investor_0149,Corporate,Pune,Maharashtra,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,03-Jul-2022,1948.56,17.776,109.6173
TXN0000586,INV5OWF7,Investor_0064,Individual,Mumbai,Maharashtra,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,25-Nov-2023,1037.19,2.6542,390.7789
TXN0000587,INVHC36K,Investor_0195,HUF,Delhi,Delhi,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,08-Aug-2022,25722.87,141.0435,182.3755
TXN0000588,INVCWI64,Investor_0033,Individual,Bengaluru,Karnataka,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,INVALID,27408.38,248.1326,110.4586
TXN0000589,INVPNSM4,Investor_0113,HUF,Pune,Maharashtra,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,03-Oct-2022,48581.67,250.2958,194.097
TXN0000590,INV5935A,Investor_0065,HUF,Jaipur,Rajasthan,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,30-Sep-2024,101180.5,504.0401,200.739
TXN0000591,INVPVS7H,Investor_0049,Corporate,Bengaluru,Karnataka,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,17-Aug-2024,24118.4,99.6966,241.9179
TXN0000592,INV9T7E8,Investor_0071,Individual,Kolkata,West Bengal,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,14-Nov-2022,1827.55,8.3953,217.6873
TXN0000593,INV3TRP0,Investor_0116,Corporate,Delhi,Delhi,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,02-Nov-2024,24770.39,89.2713,277.4731
TXN0000594,INV8P0TV,Investor_0098,HUF,Jaipur,Rajasthan,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,05-May-2023,26380.08,70.2897,375.3049
TXN0000595,INV31YIH,Investor_0083,Individual,Chennai,Tamil Nadu,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,15-Oct-2024,46898.69,250.0969,187.5221
TXN0000596,INVD5EQY,Investor_0197,Individual,Ahmedabad,Gujarat,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,22-Oct-2023,9645.2,77.8952,123.8228
TXN0000597,INVRTJ5P,Investor_0029,Corporate,Lucknow,Uttar Pradesh,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,23-Sep-2022,908.76,6.0385,150.4954
TXN0000598,INVVS4F8,Investor_0046,Individual,Bengaluru,Karnataka,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,22-Jul-2022,997.07,5.0297,198.2371
TXN0000599,INVZBIKC,Investor_0009,HUF,Delhi,Delhi,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,09-Jun-2023,100516.43,555.1833,181.0509
TXN0000600,INV9XUY4,Investor_0013,HUF,Lucknow,Uttar Pradesh,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Lumpsum,04-Mar-2023,902.62,11.8651,76.0736
TXN0000601,INVOXFQ8,Investor_0168,HUF,Mumbai,Maharashtra,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,05-May-2022,106020.4,1237.1628,85.6964
TXN0000602,INVCKJLT,Investor_0093,HUF,Jaipur,Rajasthan,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,30-Apr-2022,26471.25,182.4926,145.0538
TXN0000603,INV49ITN,Investor_0158,Individual,Jaipur,Rajasthan,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,15-Sep-2023,523.43,2.3606,221.7338
TXN0000604,INVN9T84,Investor_0020,Corporate,Hyderabad,Telangana,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,19-Apr-2023,920.25,6.182,148.8598
TXN0000605,INVXFGCA,Investor_0137,Individual,Chennai,Tamil Nadu,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,25-May-2023,5026.19,23.2616,216.0723
TXN0000606,INV9YJB1,Investor_0146,Corporate,Delhi,Delhi,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,04-Jan-2024,52461.08,143.0262,366.7934
TXN0000607,INV5PY6B,Investor_0173,Individual,Delhi,Delhi,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,05-Jan-2023,933.36,8.8015,106.0459
TXN0000608,INVX63CF,Investor_0141,HUF,Jaipur,Rajasthan,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,29-Dec-2024,25787.66,81.2033,317.569
TXN0000609,INV7PZE9,Investor_0154,HUF,Kolkata,West Bengal,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,27-Oct-2023,25250.41,324.618,77.785
TXN0000610,INV6VZ41,Investor_0096,Corporate,Delhi,Delhi,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,15-Mar-2023,25542.07,76.8051,332.5571
TXN0000611,INVNAM14,Investor_0097,Corporate,Delhi,Delhi,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,05-Jul-2024,27308.26,120.7224,226.2071
TXN0000612,INVXEQBN,Investor_0102,HUF,Hyderabad,Telangana,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,26-Nov-2024,10191.53,88.2344,115.5052
TXN0000613,INV7UR23,Investor_0035,HUF,Chennai,Tamil Nadu,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,16-Mar-2023,10968.79,33.1943,330.4417
TXN0000614,INVPHR62,Investor_0081,HUF,Delhi,Delhi,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,31-Jul-2024,1837.71,13.37,137.4501
TXN0000615,INVW1SWJ,Investor_0092,Individual,Ahmedabad,Gujarat,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Lumpsum,27-May-2023,9734.17,25.9306,375.3925
TXN0000616,INVTPAC5,Investor_0060,Corporate,Ahmedabad,Gujarat,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,22-Mar-2023,1014.1,4.5125,224.7321
TXN0000617,INV8T63J,Investor_0188,HUF,Lucknow,Uttar Pradesh,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,15-Jul-2022,93458.05,461.4567,202.5283
TXN0000618,INV1W1HT,Investor_0153,Individual,Hyderabad,Telangana,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,25-Apr-2022,45784.77,176.8747,258.8543
TXN0000619,INV08P0F,Investor_0198,HUF,Kolkata,West Bengal,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,04-Sep-2022,49165.22,745.5138,65.9481
TXN0000620,INV08P0F,Investor_0198,HUF,Kolkata,West Bengal,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,23-Feb-2024,513.39,2.1896,234.4661
TXN0000621,INV1IBLJ,Investor_0014,Individual,Mumbai,Maharashtra,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,03-Nov-2022,481.93,1.7665,272.8232
TXN0000622,INVAIR4C,Investor_0084,HUF,Lucknow,Uttar Pradesh,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,15-Mar-2024,1820.21,10.4255,174.5926
TXN0000623,INVZP08J,Investor_0115,Corporate,Ahmedabad,Gujarat,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,17-Aug-2023,944.42,2.9433,320.8751
TXN0000624,INVWAOUA,Investor_0101,HUF,Ahmedabad,Gujarat,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Lumpsum,11-Apr-2022,22912.73,53.7849,426.0065
TXN0000625,INVX63CF,Investor_0141,HUF,Jaipur,Rajasthan,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,08-Jun-2024,979.71,2.8526,343.4479
TXN0000626,INVODRO8,Investor_0199,Corporate,Ahmedabad,Gujarat,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Lumpsum,26-Sep-2024,101185.92,244.4083,414.0036
TXN0000627,INVXEQBN,Investor_0102,HUF,Hyderabad,Telangana,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,30-Jun-2023,4742.32,22.4722,211.0308
TXN0000628,INVODRO8,Investor_0199,Corporate,Ahmedabad,Gujarat,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,27-Apr-2024,922.51,3.7754,244.3464
TXN0000629,INV38DAL,Investor_0109,Corporate,Pune,Maharashtra,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,19-Feb-2022,4820.74,80.0184,60.2454
TXN0000630,INV08P0F,Investor_0198,HUF,Kolkata,West Bengal,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,24-Jun-2024,25581.1,76.7408,333.344
TXN0000631,INV2O7S3,Investor_0160,Corporate,Lucknow,Uttar Pradesh,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,24-Apr-2023,542.42,2.0471,264.9711
TXN0000632,INV9CHJ7,Investor_0052,HUF,Delhi,Delhi,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Lumpsum,22-Apr-2022,922.47,13.9377,66.1851
TXN0000633,INV6HID2,Investor_0063,Individual,Lucknow,Uttar Pradesh,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,16-Aug-2022,9027.47,44.5667,202.5608
TXN0000634,INV6WKTA,Investor_0079,HUF,Lucknow,Uttar Pradesh,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,10-Mar-2023,483.19,5.4744,88.2639
TXN0000635,INV55NF4,Investor_0053,Individual,Delhi,Delhi,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,17-Oct-2022,10097.6,68.7032,146.9742
TXN0000636,INVYFPMV,Investor_0178,Individual,Hyderabad,Telangana,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,04-May-2022,475.55,2.676,177.7073
TXN0000637,INV0LVSN,Investor_0073,Individual,Delhi,Delhi,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,18-Jan-2022,9106.17,59.2779,153.6184
TXN0000638,INVH9SDB,Investor_0018,HUF,Bengaluru,Karnataka,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,09-Feb-2022,26821.41,95.5267,280.774
TXN0000639,INVTZ0YN,Investor_0075,Corporate,Ahmedabad,Gujarat,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,23-Jul-2022,50085.4,155.9501,321.163
TXN0000640,INVPHR62,Investor_0081,HUF,Delhi,Delhi,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,22-Oct-2024,937.28,7.5988,123.3463
TXN0000641,INVIQVNB,Investor_0118,Corporate,Delhi,Delhi,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,20-Dec-2024,474.74,3.4695,136.8319
TXN0000642,INV6WKTA,Investor_0079,HUF,Lucknow,Uttar Pradesh,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,07-Feb-2022,52443.91,581.2615,90.2243
TXN0000643,INVY9V86,Investor_0089,Corporate,Lucknow,Uttar Pradesh,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,23-Oct-2024,9472.41,112.9256,83.8819
TXN0000644,INV9T7E8,Investor_0071,Individual,Kolkata,West Bengal,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,02-Mar-2022,53904.02,470.9231,114.4646
TXN0000645,INVYZ7SR,Investor_0143,Corporate,Bengaluru,Karnataka,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,15-Mar-2024,1936.71,6.5788,294.3887
TXN0000646,INVMYX44,Investor_0169,Individual,Bengaluru,Karnataka,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,11-Apr-2023,50207.18,130.5536,384.5714
TXN0000647,INVEYUHZ,Investor_0107,HUF,Kolkata,West Bengal,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,02-Oct-2023,1970.59,9.536,206.6475
TXN0000648,INVVIFTT,Investor_0155,Corporate,Jaipur,Rajasthan,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,11-Oct-2022,1882.7,36.1154,52.1301
TXN0000649,INVY4LYK,Investor_0149,Corporate,Pune,Maharashtra,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,08-Dec-2024,1923.6,10.5596,182.1667
TXN0000650,INV7UR23,Investor_0035,HUF,Chennai,Tamil Nadu,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,27-Dec-2024,1927.0,6.1684,312.3997
TXN0000651,INVX4W6X,Investor_0185,Individual,Chennai,Tamil Nadu,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,26-Oct-2022,26697.61,155.2201,171.9984
TXN0000652,INVK0GET,Investor_0187,Corporate,Lucknow,Uttar Pradesh,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,14-Sep-2023,54611.96,302.6621,180.4387
TXN0000653,INV3D8W3,Investor_0114,HUF,Bengaluru,Karnataka,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,14-Jan-2023,4606.77,19.6575,234.3522
TXN0000654,INV30T9N,Investor_0007,Corporate,Chennai,Tamil Nadu,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,18-Apr-2023,10211.21,39.4044,259.1387
TXN0000655,INV1W1HT,Investor_0153,Individual,Hyderabad,Telangana,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,03-Sep-2024,485.93,2.5243,192.5006
TXN0000656,INV7UR23,Investor_0035,HUF,Chennai,Tamil Nadu,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,05-Feb-2024,104240.38,681.4571,152.9669
TXN0000657,INVE6IVW,Investor_0048,HUF,Mumbai,Maharashtra,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,31-Jan-2023,92750.25,283.5027,327.1583
TXN0000658,INV64DPJ,Investor_0058,Corporate,Lucknow,Uttar Pradesh,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,25-Apr-2024,542.54,2.8692,189.0892
TXN0000659,INVZHWJR,Investor_0057,HUF,Jaipur,Rajasthan,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,18-Jun-2024,935.42,4.987,187.5708
TXN0000660,INV49ITN,Investor_0158,Individual,Jaipur,Rajasthan,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,25-May-2024,107751.74,1057.364,101.906
TXN0000661,INV3JCAT,Investor_0104,Individual,Pune,Maharashtra,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,18-Mar-2024,52202.01,285.4211,182.8947
TXN0000662,INV3RZSJ,Investor_0157,Individual,Lucknow,Uttar Pradesh,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,13-Jul-2024,502.06,1.7022,294.9478
TXN0000663,INVJ43D5,Investor_0117,Corporate,Delhi,Delhi,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,22-Mar-2022,54838.31,301.0436,182.1607
TXN0000664,INVYZ7SR,Investor_0143,Corporate,Bengaluru,Karnataka,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,19-Jun-2024,468.99,1.7017,275.602
TXN0000665,INVXEQBN,Investor_0102,HUF,Hyderabad,Telangana,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,26-Aug-2023,93329.73,284.2243,328.3665
TXN0000666,INV3RZSJ,Investor_0157,Individual,Lucknow,Uttar Pradesh,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,14-Jul-2024,1985.43,10.3887,191.1135
TXN0000667,INV5KXVF,Investor_0024,HUF,Lucknow,Uttar Pradesh,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,05-Oct-2022,2111.49,15.8675,133.0697
TXN0000668,INVWAOUA,Investor_0101,HUF,Ahmedabad,Gujarat,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,18-Jul-2024,90498.24,325.0439,278.4185
TXN0000669,INVXTOGN,Investor_0152,Individual,Lucknow,Uttar Pradesh,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,02-Dec-2022,950.02,4.8557,195.6502
TXN0000670,INVMWWYZ,Investor_0184,Individual,Pune,Maharashtra,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,14-Jan-2024,1041.25,4.4166,235.7572
TXN0000671,INVXEPQ8,Investor_0022,Corporate,Jaipur,Rajasthan,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,19-Feb-2024,1951.47,15.5409,125.5696
TXN0000672,INVVG0FN,Investor_0012,Individual,Hyderabad,Telangana,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,24-Oct-2022,1864.85,5.8689,317.7522
TXN0000673,INVVS4F8,Investor_0046,Individual,Bengaluru,Karnataka,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,02-Jul-2024,9619.04,66.0348,145.6662
TXN0000674,INVUJZA7,Investor_0074,Individual,Ahmedabad,Gujarat,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,08-Jan-2022,2184.17,8.3167,262.624
TXN0000675,INV2O7S3,Investor_0160,Corporate,Lucknow,Uttar Pradesh,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,18-Oct-2024,99952.55,419.5328,238.2473
TXN0000676,INVWX7PT,Investor_0140,HUF,Lucknow,Uttar Pradesh,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,01-Sep-2024,94757.57,523.493,181.0102
