transaction_id,investor_id,investor_name,investor_type,city,state,risk_profile,scheme_code,scheme_name,amc_code,transaction_type,transaction_date,amount_inr,units,nav_at_transaction
TXN0000583,INVQLGZU,Investor_0163,HUF,Bengaluru,Karnataka,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,2023-07-20,466.74,2.3274,200.5435
TXN0000584,INV83TQL,Investor_0150,HUF,Delhi,Delhi,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,2022-03-28,4508.93,26.4595,170.4089
TXN0000585,INVY4LYK,Investor_0149,Corporate,Pune,Maharashtra,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,2022-07-03,1948.56,17.776,109.6173
TXN0000586,INV5OWF7,Investor_0064,Individual,Mumbai,Maharashtra,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,2023-11-25,1037.19,2.6542,390.7789
TXN0000587,INVHC36K,Investor_0195,HUF,Delhi,Delhi,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,2022-08-08,25722.87,141.0435,182.3755
TXN0000589,INVPNSM4,Investor_0113,HUF,Pune,Maharashtra,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,2022-10-03,48581.67,250.2958,194.097
TXN0000590,INV5935A,Investor_0065,HUF,Jaipur,Rajasthan,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,2024-09-30,101180.5,504.0401,200.739
TXN0000591,INVPVS7H,Investor_0049,Corporate,Bengaluru,Karnataka,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,2024-08-17,24118.4,99.6966,241.9179
TXN0000592,INV9T7E8,Investor_0071,Individual,Kolkata,West Bengal,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,2022-11-14,1827.55,8.3953,217.6873
TXN0000593,INV3TRP0,Investor_0116,Corporate,Delhi,Delhi,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,2024-11-02,24770.39,89.2713,277.4731
TXN0000594,INV8P0TV,Investor_0098,HUF,Jaipur,Rajasthan,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,2023-05-05,26380.08,70.2897,375.3049
TXN0000595,INV31YIH,Investor_0083,Individual,Chennai,Tamil Nadu,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,2024-10-15,46898.69,250.0969,187.5221
TXN0000596,INVD5EQY,Investor_0197,Individual,Ahmedabad,Gujarat,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,2023-10-22,9645.2,77.8952,123.8228
TXN0000597,INVRTJ5P,Investor_0029,Corporate,Lucknow,Uttar Pradesh,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,2022-09-23,908.76,6.0385,150.4954
TXN0000598,INVVS4F8,Investor_0046,Individual,Bengaluru,Karnataka,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2022-07-22,997.07,5.0297,198.2371
TXN0000599,INVZBIKC,Investor_0009,HUF,Delhi,Delhi,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,2023-06-09,100516.43,555.1833,181.0509
TXN0000600,INV9XUY4,Investor_0013,HUF,Lucknow,Uttar Pradesh,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Lumpsum,2023-03-04,902.62,11.8651,76.0736
TXN0000601,INVOXFQ8,Investor_0168,HUF,Mumbai,Maharashtra,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,2022-05-05,106020.4,1237.1628,85.6964
TXN0000602,INVCKJLT,Investor_0093,HUF,Jaipur,Rajasthan,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,2022-04-30,26471.25,182.4926,145.0538
TXN0000603,INV49ITN,Investor_0158,Individual,Jaipur,Rajasthan,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,2023-09-15,523.43,2.3606,221.7338
TXN0000604,INVN9T84,Investor_0020,Corporate,Hyderabad,Telangana,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,2023-04-19,920.25,6.182,148.8598
TXN0000605,INVXFGCA,Investor_0137,Individual,Chennai,Tamil Nadu,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,2023-05-25,5026.19,23.2616,216.0723
TXN0000606,INV9YJB1,Investor_0146,Corporate,Delhi,Delhi,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,2024-01-04,52461.08,143.0262,366.7934
TXN0000607,INV5PY6B,Investor_0173,Individual,Delhi,Delhi,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,2023-01-05,933.36,8.8015,106.0459
TXN0000608,INVX63CF,Investor_0141,HUF,Jaipur,Rajasthan,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,2024-12-29,25787.66,81.2033,317.569
TXN0000609,INV7PZE9,Investor_0154,HUF,Kolkata,West Bengal,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,2023-10-27,25250.41,324.618,77.785
TXN0000610,INV6VZ41,Investor_0096,Corporate,Delhi,Delhi,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2023-03-15,25542.07,76.8051,332.5571
TXN0000611,INVNAM14,Investor_0097,Corporate,Delhi,Delhi,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,2024-07-05,27308.26,120.7224,226.2071
TXN0000612,INVXEQBN,Investor_0102,HUF,Hyderabad,Telangana,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,2024-11-26,10191.53,88.2344,115.5052
TXN0000613,INV7UR23,Investor_0035,HUF,Chennai,Tamil Nadu,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,2023-03-16,10968.79,33.1943,330.4417
TXN0000614,INVPHR62,Investor_0081,HUF,Delhi,Delhi,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,2024-07-31,1837.71,13.37,137.4501
TXN0000615,INVW1SWJ,Investor_0092,Individual,Ahmedabad,Gujarat,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Lumpsum,2023-05-27,9734.17,25.9306,375.3925
TXN0000616,INVTPAC5,Investor_0060,Corporate,Ahmedabad,Gujarat,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,2023-03-22,1014.1,4.5125,224.7321
TXN0000617,INV8T63J,Investor_0188,HUF,Lucknow,Uttar Pradesh,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,2022-07-15,93458.05,461.4567,202.5283
TXN0000618,INV1W1HT,Investor_0153,Individual,Hyderabad,Telangana,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,2022-04-25,45784.77,176.8747,258.8543
TXN0000619,INV08P0F,Investor_0198,HUF,Kolkata,West Bengal,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,2022-09-04,49165.22,745.5138,65.9481
TXN0000620,INV08P0F,Investor_0198,HUF,Kolkata,West Bengal,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,2024-02-23,513.39,2.1896,234.4661
TXN0000621,INV1IBLJ,Investor_0014,Individual,Mumbai,Maharashtra,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,2022-11-03,481.93,1.7665,272.8232
TXN0000622,INVAIR4C,Investor_0084,HUF,Lucknow,Uttar Pradesh,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,2024-03-15,1820.21,10.4255,174.5926
TXN0000623,INVZP08J,Investor_0115,Corporate,Ahmedabad,Gujarat,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,2023-08-17,944.42,2.9433,320.8751
TXN0000624,INVWAOUA,Investor_0101,HUF,Ahmedabad,Gujarat,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Lumpsum,2022-04-11,22912.73,53.7849,426.0065
TXN0000625,INVX63CF,Investor_0141,HUF,Jaipur,Rajasthan,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,2024-06-08,979.71,2.8526,343.4479
TXN0000626,INVODRO8,Investor_0199,Corporate,Ahmedabad,Gujarat,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Lumpsum,2024-09-26,101185.92,244.4083,414.0036
TXN0000627,INVXEQBN,Investor_0102,HUF,Hyderabad,Telangana,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,2023-06-30,4742.32,22.4722,211.0308
TXN0000628,INVODRO8,Investor_0199,Corporate,Ahmedabad,Gujarat,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,2024-04-27,922.51,3.7754,244.3464
TXN0000629,INV38DAL,Investor_0109,Corporate,Pune,Maharashtra,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,2022-02-19,4820.74,80.0184,60.2454
TXN0000630,INV08P0F,Investor_0198,HUF,Kolkata,West Bengal,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,2024-06-24,25581.1,76.7408,333.344
TXN0000631,INV2O7S3,Investor_0160,Corporate,Lucknow,Uttar Pradesh,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,2023-04-24,542.42,2.0471,264.9711
TXN0000632,INV9CHJ7,Investor_0052,HUF,Delhi,Delhi,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Lumpsum,2022-04-22,922.47,13.9377,66.1851
TXN0000633,INV6HID2,Investor_0063,Individual,Lucknow,Uttar Pradesh,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,2022-08-16,9027.47,44.5667,202.5608
TXN0000634,INV6WKTA,Investor_0079,HUF,Lucknow,Uttar Pradesh,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,2023-03-10,483.19,5.4744,88.2639
TXN0000635,INV55NF4,Investor_0053,Individual,Delhi,Delhi,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,2022-10-17,10097.6,68.7032,146.9742
TXN0000636,INVYFPMV,Investor_0178,Individual,Hyderabad,Telangana,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,2022-05-04,475.55,2.676,177.7073
TXN0000637,INV0LVSN,Investor_0073,Individual,Delhi,Delhi,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,2022-01-18,9106.17,59.2779,153.6184
TXN0000638,INVH9SDB,Investor_0018,HUF,Bengaluru,Karnataka,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,2022-02-09,26821.41,95.5267,280.774
TXN0000639,INVTZ0YN,Investor_0075,Corporate,Ahmedabad,Gujarat,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,2022-07-23,50085.4,155.9501,321.163
TXN0000640,INVPHR62,Investor_0081,HUF,Delhi,Delhi,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,2024-10-22,937.28,7.5988,123.3463
TXN0000641,INVIQVNB,Investor_0118,Corporate,Delhi,Delhi,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,2024-12-20,474.74,3.4695,136.8319
TXN0000642,INV6WKTA,Investor_0079,HUF,Lucknow,Uttar Pradesh,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,2022-02-07,52443.91,581.2615,90.2243
TXN0000643,INVY9V86,Investor_0089,Corporate,Lucknow,Uttar Pradesh,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,2024-10-23,9472.41,112.9256,83.8819
TXN0000644,INV9T7E8,Investor_0071,Individual,Kolkata,West Bengal,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,2022-03-02,53904.02,470.9231,114.4646
TXN0000645,INVYZ7SR,Investor_0143,Corporate,Bengaluru,Karnataka,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,2024-03-15,1936.71,6.5788,294.3887
TXN0000646,INVMYX44,Investor_0169,Individual,Bengaluru,Karnataka,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,2023-04-11,50207.18,130.5536,384.5714
TXN0000647,INVEYUHZ,Investor_0107,HUF,Kolkata,West Bengal,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,2023-10-02,1970.59,9.536,206.6475
TXN0000648,INVVIFTT,Investor_0155,Corporate,Jaipur,Rajasthan,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,2022-10-11,1882.7,36.1154,52.1301
TXN0000649,INVY4LYK,Investor_0149,Corporate,Pune,Maharashtra,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,2024-12-08,1923.6,10.5596,182.1667
TXN0000650,INV7UR23,Investor_0035,HUF,Chennai,Tamil Nadu,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,2024-12-27,1927.0,6.1684,312.3997
TXN0000651,INVX4W6X,Investor_0185,Individual,Chennai,Tamil Nadu,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,2022-10-26,26697.61,155.2201,171.9984
TXN0000652,INVK0GET,Investor_0187,Corporate,Lucknow,Uttar Pradesh,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,2023-09-14,54611.96,302.6621,180.4387
TXN0000653,INV3D8W3,Investor_0114,HUF,Bengaluru,Karnataka,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,2023-01-14,4606.77,19.6575,234.3522
TXN0000654,INV30T9N,Investor_0007,Corporate,Chennai,Tamil Nadu,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,2023-04-18,10211.21,39.4044,259.1387
TXN0000655,INV1W1HT,Investor_0153,Individual,Hyderabad,Telangana,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,2024-09-03,485.93,2.5243,192.5006
TXN0000656,INV7UR23,Investor_0035,HUF,Chennai,Tamil Nadu,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,2024-02-05,104240.38,681.4571,152.9669
TXN0000657,INVE6IVW,Investor_0048,HUF,Mumbai,Maharashtra,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2023-01-31,92750.25,283.5027,327.1583
TXN0000658,INV64DPJ,Investor_0058,Corporate,Lucknow,Uttar Pradesh,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,2024-04-25,542.54,2.8692,189.0892
TXN0000659,INVZHWJR,Investor_0057,HUF,Jaipur,Rajasthan,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,2024-06-18,935.42,4.987,187.5708
TXN0000660,INV49ITN,Investor_0158,Individual,Jaipur,Rajasthan,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,2024-05-25,107751.74,1057.364,101.906
TXN0000661,INV3JCAT,Investor_0104,Individual,Pune,Maharashtra,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,2024-03-18,52202.01,285.4211,182.8947
TXN0000662,INV3RZSJ,Investor_0157,Individual,Lucknow,Uttar Pradesh,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,2024-07-13,502.06,1.7022,294.9478
TXN0000663,INVJ43D5,Investor_0117,Corporate,Delhi,Delhi,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2022-03-22,54838.31,301.0436,182.1607
TXN0000664,INVYZ7SR,Investor_0143,Corporate,Bengaluru,Karnataka,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,2024-06-19,468.99,1.7017,275.602
TXN0000665,INVXEQBN,Investor_0102,HUF,Hyderabad,Telangana,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,2023-08-26,93329.73,284.2243,328.3665
TXN0000666,INV3RZSJ,Investor_0157,Individual,Lucknow,Uttar Pradesh,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,2024-07-14,1985.43,10.3887,191.1135
TXN0000667,INV5KXVF,Investor_0024,HUF,Lucknow,Uttar Pradesh,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,2022-10-05,2111.49,15.8675,133.0697
TXN0000668,INVWAOUA,Investor_0101,HUF,Ahmedabad,Gujarat,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,2024-07-18,90498.24,325.0439,278.4185
TXN0000669,INVXTOGN,Investor_0152,Individual,Lucknow,Uttar Pradesh,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,2022-12-02,950.02,4.8557,195.6502
TXN0000670,INVMWWYZ,Investor_0184,Individual,Pune,Maharashtra,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,2024-01-14,1041.25,4.4166,235.7572
TXN0000671,INVXEPQ8,Investor_0022,Corporate,Jaipur,Rajasthan,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,2024-02-19,1951.47,15.5409,125.5696
TXN0000672,INVVG0FN,Investor_0012,Individual,Hyderabad,Telangana,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,2022-10-24,1864.85,5.8689,317.7522
TXN0000673,INVVS4F8,Investor_0046,Individual,Bengaluru,Karnataka,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,2024-07-02,9619.04,66.0348,145.6662
TXN0000674,INVUJZA7,Investor_0074,Individual,Ahmedabad,Gujarat,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,2022-01-08,2184.17,8.3167,262.624
TXN0000675,INV2O7S3,Investor_0160,Corporate,Lucknow,Uttar Pradesh,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,2024-10-18,99952.55,419.5328,238.2473
TXN0000676,INVWX7PT,Investor_0140,HUF,Lucknow,Uttar Pradesh,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,2024-09-01,94757.57,523.493,181.0102
TXN0000677,INVJ43D5,Investor_0117,Corporate,Delhi,Delhi,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2022-01-14,1020.24,4.1429,246.2618
TXN0000678,INV6HID2,Investor_0063,Individual,Lucknow,Uttar Pradesh,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,2022-10-31,4548.92,24.9697,182.1774
TXN0000679,INVH75LX,Investor_0015,HUF,Mumbai,Maharashtra,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,2023-09-04,2141.53,28.1379,76.1083
TXN0000680,INVOWGZR,Investor_0085,HUF,Lucknow,Uttar Pradesh,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,2023-01-01,983.39,4.6723,210.4727
TXN0000681,INVHOCN9,Investor_0042,Corporate,Hyderabad,Telangana,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,2024-01-08,2186.52,8.3504,261.8469
TXN0000682,INVIDKWN,Investor_0010,Individual,Ahmedabad,Gujarat,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,2024-02-16,24342.85,158.8169,153.2762
TXN0000683,INVH9SDB,Investor_0018,HUF,Bengaluru,Karnataka,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,2022-10-03,958.57,4.302,222.8193
TXN0000684,INVIMVIH,Investor_0032,Individual,Bengaluru,Karnataka,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,2023-03-05,50246.46,165.1732,304.2047
TXN0000685,INV3RZSJ,Investor_0157,Individual,Lucknow,Uttar Pradesh,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,2023-08-12,996.73,6.0769,164.0188
TXN0000686,INVY8OZC,Investor_0110,Individual,Kolkata,West Bengal,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Redemption,2023-12-26,10050.78,36.0117,279.0976
TXN0000687,INVCIYHE,Investor_0034,Individual,Jaipur,Rajasthan,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,2024-10-16,100394.12,388.3071,258.5431
TXN0000688,INV9SKDG,Investor_0127,Individual,Jaipur,Rajasthan,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,2023-02-01,5208.59,21.5533,241.6606
TXN0000689,INVXAJI0,Investor_0001,HUF,Delhi,Delhi,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,2022-08-30,102509.21,434.5218,235.9127
TXN0000690,INV3R30M,Investor_0189,Individual,Delhi,Delhi,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,2023-11-15,49140.41,322.9932,152.1407
TXN0000691,INVWZS3T,Investor_0090,HUF,Jaipur,Rajasthan,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,2023-07-31,514.06,2.3305,220.5791
TXN0000692,INV0L725,Investor_0066,HUF,Chennai,Tamil Nadu,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,2023-10-26,10013.38,60.5966,165.2465
TXN0000693,INVD5EQY,Investor_0197,Individual,Ahmedabad,Gujarat,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,2022-03-01,24206.81,146.6903,165.0198
TXN0000694,INV8UT0C,Investor_0045,Corporate,Mumbai,Maharashtra,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,2024-09-08,27111.4,178.3083,152.0479
TXN0000695,INVXR2DH,Investor_0122,Individual,Pune,Maharashtra,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2024-08-01,93107.73,458.3079,203.1554
TXN0000696,INVQVKIZ,Investor_0138,HUF,Pune,Maharashtra,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,2022-04-25,54277.9,583.1085,93.0837
TXN0000697,INVV2ISQ,Investor_0134,Individual,Mumbai,Maharashtra,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,2022-02-08,25275.89,125.2256,201.8429
TXN0000698,INVZW9XA,Investor_0054,Individual,Ahmedabad,Gujarat,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Redemption,2022-11-02,22831.07,105.1328,217.1641
TXN0000699,INVG8JDP,Investor_0072,HUF,Kolkata,West Bengal,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,2022-12-06,51265.11,443.7823,115.5186
TXN0000700,INVQX6GV,Investor_0147,HUF,Pune,Maharashtra,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,2023-09-24,2038.08,6.9963,291.3079
TXN0000702,INV6T4UF,Investor_0061,Corporate,Jaipur,Rajasthan,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,2023-09-12,9432.28,124.2168,75.934
TXN0000703,INV8UT0C,Investor_0045,Corporate,Mumbai,Maharashtra,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,2022-07-09,527.78,3.6699,143.8145
TXN0000704,INV3D8W3,Investor_0114,HUF,Bengaluru,Karnataka,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,2022-11-12,108099.12,550.1216,196.5004
TXN0000705,INVPVS7H,Investor_0049,Corporate,Bengaluru,Karnataka,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,2022-10-21,10551.07,143.8889,73.3279
TXN0000706,INVD5EQY,Investor_0197,Individual,Ahmedabad,Gujarat,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,2022-03-16,1882.07,8.2821,227.2462
TXN0000707,INVIQVNB,Investor_0118,Corporate,Delhi,Delhi,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,2022-04-01,900.82,2.848,316.2981
TXN0000708,INVWI6FQ,Investor_0176,HUF,Delhi,Delhi,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,2022-04-05,24834.38,133.5281,185.9862
TXN0000709,INVLC58D,Investor_0027,Individual,Pune,Maharashtra,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,2023-10-02,507.76,2.7903,181.9749
TXN0000710,INVI1B0Z,Investor_0164,HUF,Chennai,Tamil Nadu,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,2023-07-21,4692.55,20.7684,225.9462
TXN0000711,INVXFGCA,Investor_0137,Individual,Chennai,Tamil Nadu,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,2022-11-19,954.53,13.1168,72.7716
